"Pollutant","Aggregation level","State","County","Unit of measure","January","February","March","April","May","June","July","August","September","October","November","December"
"VOCS","County","GA","Polk County","percent","-0.2213967002599248","-0.11581537151943029","-0.5331789763276098","-0.2052525963306003","-0.2950593991519478","-0.3461628949059184","-0.17622963128727653","-0.1812769984612487","-0.15835664544140574","-0.25349537547121026","-0.16362149977131785","-0.1893281125364391"
"NH3","County","GA","Polk County","percent","-0.22139670025992042","-0.11581537151955804","-0.5331789763273638","-0.2052525963304486","-0.2950593991521374","-0.34616289490594904","-0.17622963128722002","-0.18127699846135834","-0.15835664544154834","-0.2534953754710923","-0.16362149977108534","-0.18932811253649304"
"SO2","County","GA","Talbot County","emissions (pounds)","-0.45466713548314885","-0.19328119284369905","-0.21434491311144654","-0.23608899731670618","-2.432423706307702","-2.8165194601820076","-4.159451474059551","-3.3549535677894937","-3.0353125975168496","-0.8517579829522788","-0.1760031261898476","-0.06282834549450911"
"NOX","County","GA","Talbot County","emissions (pounds)","-23.492548639666893","-10.662355829846547","-13.788747333151605","-13.975341554234546","-164.24349415414326","-199.01318890513357","-285.4425331274979","-228.19276858092053","-211.73326916097722","-48.80718914102545","-10.190022893190417","-4.5571579472152735"
"CO2","County","GA","Talbot County","emissions (tons)","-34.000425861519034","-14.511412237613058","-19.656008880269383","-20.34250116387284","-168.35961910521291","-202.83096119095717","-287.3108064380358","-233.9314603744133","-210.10406204196624","-66.93172178811437","-15.968037377749624","-6.277306439870699"
"PM25","County","GA","Talbot County","emissions (pounds)","-10.574499952389488","-4.575002406061458","-6.23259206230739","-6.365087541114008","-52.95604726611964","-63.71359202570966","-90.21701685855442","-73.47056128463373","-66.06172327410968","-21.02123827471769","-4.979677790077631","-1.8755717182468743"
"VOCS","County","GA","Talbot County","emissions (pounds)","-1.1395181715989793","-0.49371932418493714","-0.6723101696738212","-0.6857757048504851","-5.707617209997807","-6.865558216648878","-9.721818652375532","-7.916367347275809","-7.118364814434244","-2.2650161635644963","-0.5373799026067303","-0.20160302597156488"
"NH3","County","GA","Talbot County","emissions (pounds)","-3.7166464289150554","-1.6095337368396372","-2.1920297643926574","-2.235818210187972","-18.621528233165918","-22.398689917294178","-31.718045806836017","-25.8270293028163","-23.224125289130825","-7.387387484332976","-1.7526311050004892","-0.6575303090251055"
"SO2","County","GA","Talbot County","percent","-0.3695919128700671","-0.6618424109765679","-0.6432783574323453","-0.8299122344917235","-0.503259012257714","-0.5745844245854791","-0.3758276060037007","-0.3342302053668848","-0.28550687275577424","-0.34760907374450534","-0.413866528503259","-0.12669300066111822"
"NOX","County","GA","Talbot County","percent","-0.35384058322106815","-0.5781679988713312","-0.7075946337992594","-0.8258075921192128","-0.49558137651718726","-0.5976239976048052","-0.37666182732131204","-0.33155183394740284","-0.2903277486584559","-0.40430164039615707","-0.40575103019924114","-0.15611757307464244"
"CO2","County","GA","Talbot County","percent","-0.3539472837205854","-0.5517505502780313","-0.7043214500922748","-0.8396461606093154","-0.4686745084453979","-0.5456725510804064","-0.35326463617561044","-0.31730004754309116","-0.27142215506423745","-0.37655874296583786","-0.4403422474122821","-0.14888598999301805"
"PM25","County","GA","Talbot County","percent","-0.35072404911622457","-0.5519453841555932","-0.7100817672082167","-0.8334823912088054","-0.469329954401303","-0.5455144501044177","-0.3530640963613516","-0.31715886866153364","-0.2716459580564999","-0.3755857206039144","-0.43744637044706247","-0.14168143182182846"
"VOCS","County","GA","Talbot County","percent","-0.35051215877512576","-0.5521068039916595","-0.7101420040453517","-0.8324455727211646","-0.4693456737598499","-0.5453786634997076","-0.35302135027885734","-0.31708370909904776","-0.27160053610425466","-0.37544803212907624","-0.4376462009413798","-0.14121875464593253"
"NH3","County","GA","Talbot County","percent","-0.35052491543753533","-0.5520681785520516","-0.7100710568471335","-0.8323637711309777","-0.46940480028443543","-0.5454420014300502","-0.35305454701467914","-0.3171060958296341","-0.27162369222121735","-0.3753945939781687","-0.4377516362466801","-0.14125026631944995"
"SO2","County","GA","Upson County","emissions (pounds)","-0.25793169497394786","0.09424610354170682","-0.3989256215414514","-0.3737728462665757","-0.9766173951068424","-1.1669615938309335","-1.5486167157960153","-1.3674258327499729","-1.3154680545615633","-0.7649699858267809","-0.14514784564537564","-0.1474642882612045"
"NOX","County","GA","Upson County","emissions (pounds)","-15.528159883582703","2.784541757738225","-23.31521784420329","-21.509160633819647","-50.06055802879382","-58.37941546959337","-72.33332300942857","-67.1312285348613","-67.75302147573166","-37.59411651567643","-7.526532028789916","-8.092618671425043"
"CO2","County","GA","Upson County","emissions (tons)","-19.386949469106185","6.156033174319418","-30.107588785958797","-35.307836495800984","-96.14455639282096","-112.33319404275608","-155.25071013029083","-136.5384061677396","-133.74755274810013","-66.18163710873887","-12.651305182754186","-15.117807031889242"
"PM25","County","GA","Upson County","emissions (pounds)","-0.032330248692396424","0.0617917642154211","-0.13905088297652313","-0.13570575123675965","-0.6522027631496172","-0.44576902844670485","-1.4762268079298906","-1.2686679444465767","-1.6907030086356087","-0.5802912172108279","-0.07907773401660023","-0.08134851036967561"
"VOCS","County","GA","Upson County","emissions (pounds)","-0.02114563242186307","0.03616938227551891","-0.08093208818019981","-0.08068856620150733","-0.37483907773139435","-0.2616220693017155","-0.8394669894414903","-0.7217947019975384","-0.9573677874909947","-0.3316723423240546","-0.045040844363999355","-0.04637146983854379"
"NH3","County","GA","Upson County","emissions (pounds)","-2.0997606286016435","0.6603899681849725","-3.311421951050022","-3.8784015560955254","-10.631017767068442","-12.410938861685736","-17.211807565417985","-15.12315954690257","-14.836214667433524","-7.280228723726623","-1.347283964186886","-1.6586406226100507"
"SO2","County","GA","Upson County","percent","-0.22883740715823603","0.16003546487061085","-0.7132284653198198","-0.7776185036533124","-0.39362410566448874","-0.42561182579883916","-0.29713348424747893","-0.28633299803706097","-0.26962567276399557","-0.4740049851784898","-0.22658411714440796","-0.22445074289604647"
"NOX","County","GA","Upson County","percent","-0.2379848140990412","0.08351650372708234","-0.7289531986996006","-0.7885716982612945","-0.3640309759346184","-0.3713982014624975","-0.2587482763566614","-0.26037238036779586","-0.2620879755467712","-0.4276753663008243","-0.2050142099824692","-0.21071081854393214"
"CO2","County","GA","Upson County","percent","-0.21792981526709043","0.13683721286384293","-0.7133107504511567","-0.9561558230252784","-0.40200942889006425","-0.42659317673183295","-0.3080093504876549","-0.29495679536621466","-0.282049696351258","-0.48460925783260483","-0.25822643511052734","-0.293268707916354"
"PM25","County","GA","Upson County","percent","-0.07160520663058452","0.24238464205592342","-0.556808350706071","-0.6527434982296648","-0.6602804499037834","-0.45404048250576","-0.6499869315012273","-0.562000596088808","-0.6863860475503134","-0.7207760479366355","-0.2938079281463682","-0.30003386435534035"
"VOCS","County","GA","Upson County","percent","-0.08096302653216796","0.24665196916440246","-0.563210406213621","-0.6740712905028493","-0.6461992917309861","-0.45089433857800054","-0.6325392823467683","-0.5490014460082636","-0.6695090332956309","-0.7155704703820425","-0.29093592847999294","-0.2963132927031327"
"NH3","County","GA","Upson County","percent","-0.2159944156984876","0.1340910143740582","-0.7176213935902929","-0.959788957539198","-0.40185965518079747","-0.4263822479203966","-0.30880194254834625","-0.2953953393735411","-0.2827917576603741","-0.48439785162699006","-0.2516819666185851","-0.294463252037496"
"SO2","County","GA","Walton County","emissions (pounds)","-0.2923226879599241","0.006747418301085162","-0.19620445667442965","-0.03348377002951253","-1.837104249890217","-1.9063892378341052","-3.304452431901268","-2.93088727115412","-2.8730817545576883","-0.6454433537118689","-0.09029879496655013","-0.039450307910762206"
"NOX","County","GA","Walton County","emissions (pounds)","-25.883763754975007","-0.3506412204906155","-15.31959992371776","-1.5420843228057493","-173.0461856638358","-153.34079116849898","-333.22128065333527","-282.8205720896658","-311.30666288145585","-51.66309684961743","-8.505667724344221","-4.156324883486377"
"CO2","County","GA","Walton County","emissions (tons)","-28.626625276086997","-0.8237822984710874","-17.608789364443965","-3.7001981965618143","-194.3975976367292","-189.33665939851926","-359.45726754561474","-311.2991139236983","-313.1817469349917","-60.029197279462096","-8.589328920647858","-4.080754242770126"
"PM25","County","GA","Walton County","emissions (pounds)","-0.5842752169637606","0.05684371641066832","-0.4278798971778315","-0.10721826558523162","-12.937910221445236","-9.318968880984585","-26.032162680506644","-21.329737774370187","-24.892845140130703","-4.048615564153806","-0.38765469507845296","-0.2474522538599615"
"VOCS","County","GA","Walton County","emissions (pounds)","0.10203048606318532","0.07886738086730816","0.007136533308141679","0.1039390823203945","-4.850772814193476","-2.742338600827793","-10.532345725284358","-8.308663961757247","-11.217007927313716","-1.3329168477529834","-0.10476305643912553","-0.036178014285191296"
"NH3","County","GA","Walton County","emissions (pounds)","-3.1786733364394877","-0.09200229149018924","-1.9672906373803016","-0.39372697911267096","-21.542741093713175","-20.9730397188614","-39.880562280010054","-34.51793085654754","-34.743239456593074","-6.654370284493325","-0.9589101174498751","-0.46567199262233316"
"SO2","County","GA","Walton County","percent","-0.27814271265742957","0.021891990092392802","-0.5136472800192192","-0.12349505993882545","-0.4956123218280425","-0.4807027849021832","-0.3968629660478554","-0.380921275229317","-0.3558881045646041","-0.33418724276606043","-0.2558801650882317","-0.08907187693125838"
"NOX","County","GA","Walton County","percent","-0.25293669569281796","-0.010216724683133806","-0.3523969738671949","-0.049874825946090016","-0.5697183241643191","-0.4879093413697944","-0.4841331670345247","-0.43543866773733825","-0.4496921924380141","-0.3038719516017459","-0.21472058864238003","-0.08613107870814335"
"CO2","County","GA","Walton County","percent","-0.27795774845589827","-0.026016265031675947","-0.44962874549610304","-0.13244121912963136","-0.5346547359435133","-0.498053809888903","-0.4370992587934639","-0.40793107446651855","-0.38643249761454285","-0.3240321293489431","-0.23584307724833428","-0.09046946538982188"
"PM25","County","GA","Walton County","percent","-0.15014027053269882","0.04094841275771041","-0.23219917859375414","-0.07854651507787969","-0.8111093414608518","-0.6535994593392223","-0.6752645502960725","-0.5749832395790365","-0.5950113756633636","-0.4429658505310353","-0.24564561083959477","-0.12876125946608064"
"VOCS","County","GA","Walton County","percent","0.10256495046371408","0.15860609708800982","0.009863174378160153","0.19264153599124845","-1.1149337166028153","-0.8212195210342973","-0.9270816581396273","-0.7185111922656441","-0.8327947726741833","-0.4843078196477893","-0.1969717190985298","-0.058834221265314894"
"NH3","County","GA","Walton County","percent","-0.2781280955029863","-0.02624421565179283","-0.4536935058752322","-0.12730870374282874","-0.5357805164675941","-0.49928287736645927","-0.4382451538562744","-0.4087794679323691","-0.38726150438023066","-0.3238677670859345","-0.2376225280762935","-0.09319736675685816"
"SO2","County","GA","Washington County","emissions (pounds)","-0.1848142515249549","-0.07723203483322649","-0.035607787274187785","-0.10882682014084466","-1.5859289173931188","-1.3710928172316414","-3.5551802515764166","-3.189068811265088","-3.068741936955007","-0.6919163927050818","-0.0631920935465562","0.005678402860475273"
"NOX","County","GA","Washington County","emissions (pounds)","-11.333261550292718","-4.478413789231354","-2.253407696506656","-6.540884254878847","-86.63122518806813","-69.44991347981158","-207.0541795009667","-185.19853386737668","-185.64146809562226","-33.3535165170515","-3.3535715341074592","2.60596386898942"
"CO2","County","GA","Washington County","emissions (tons)","-16.912871459420785","-6.992409645188218","-2.8040056251095393","-9.487235730637167","-125.14106886640366","-107.06932680608952","-279.9284963683531","-247.75529543598532","-249.01986026210216","-57.259989792892156","-5.398950995308269","1.6043821006462622"
"PM25","County","GA","Washington County","emissions (pounds)","-1.4077004116051057","-0.6266974952607143","-0.13537679146992332","-0.7705025479291265","-8.125562571440469","-7.060825613653606","-19.834992564785352","-16.24986430766785","-18.37881320949691","-4.104521099295084","-0.22136607795930274","0.5718921163917798"
"VOCS","County","GA","Washington County","emissions (pounds)","-0.23686292461917446","-0.10536092640505146","-0.023493690586835925","-0.12965340660704605","-1.3560953530569861","-1.1816586998837408","-3.307850149468493","-2.70669061019845","-3.0646197275265195","-0.6849000535879668","-0.03721632825849852","0.09599891063410837"
"NH3","County","GA","Washington County","emissions (pounds)","-1.8686270817057675","-0.7710415357611566","-0.31546994058035693","-1.0517472900938145","-13.82679417287909","-11.831425981133407","-30.9469980687918","-27.37922622547103","-27.51958007893154","-6.351721090959472","-0.5890196410037731","0.1752394283928993"
"SO2","County","GA","Washington County","percent","-0.37502762661992567","-0.626160639116723","-0.23457539461318455","-0.9948436026583515","-0.6879519225254347","-0.6623413167895454","-0.6292751568242407","-0.6105892951182684","-0.509881793306775","-0.4904858423741936","-0.4036575258414692","0.02764141485644598"
"NOX","County","GA","Washington County","percent","-0.3924193151849461","-0.4592916598076687","-0.19948457851614898","-0.7831440090510249","-0.7001331835131285","-0.6425752727179226","-0.6776746615771329","-0.6514677256314598","-0.5586419688224821","-0.490974269680243","-0.29318492953607217","0.19218218023356992"
"CO2","County","GA","Washington County","percent","-0.39021650969526045","-0.5778779702291655","-0.18964245666890497","-0.8814637573307471","-0.6647147238648701","-0.6202128325254136","-0.6132494701575995","-0.584578849147024","-0.5143702721952764","-0.5015930194169791","-0.35909509689711877","0.08513986926734325"
"PM25","County","GA","Washington County","percent","-0.5682494163641181","-0.5891431784296757","-0.11529199029942211","-0.8863591095756027","-0.6960672693858835","-0.6977472141961587","-0.6700665135986676","-0.5895358413420265","-0.5754579831555019","-0.5300195140544443","-0.19311153870447934","0.49601845184269655"
"VOCS","County","GA","Washington County","percent","-0.5679298872564325","-0.587950220177069","-0.1187550721682211","-0.8857485447304555","-0.6934309983013872","-0.6960375288263215","-0.6676702930946488","-0.5867847692919164","-0.5738049899851894","-0.52857911818827","-0.192646067274539","0.4936067989882934"
"NH3","County","GA","Washington County","percent","-0.3897252873988416","-0.5762557065635489","-0.19285406859901694","-0.8833604499715169","-0.6652275542103226","-0.6212364077318593","-0.6139104329276287","-0.5849756897383473","-0.5146252812584523","-0.5024892189530668","-0.35465205212264767","0.08409559788345347"
"SO2","County","MS","Harrison County","emissions (pounds)","-1.0592806464317164","-0.5096942887068963","-1.3109338776308732","-1.2478462287339198","-1.7766592729810782","-1.7095439851023002","-1.1366403930016986","-1.3133879237282144","-1.2104442478976125","-1.7157619298945974","-0.8780124283415489","-1.0136638317006827"
"NOX","County","MS","Harrison County","emissions (pounds)","-907.8617157517001","-570.4000783127267","-915.7668950894731","-911.9180283618625","-1199.7879192397231","-1143.6114710768452","-838.9923154092394","-944.4749687842559","-863.142760806717","-1209.7032649402972","-628.6102929745102","-693.3923981887638"
"CO2","County","MS","Harrison County","emissions (tons)","-113.47619809607568","-68.56781167899317","-143.95251480446314","-133.69063046148221","-198.78048386453884","-191.47338657750515","-132.89121104541118","-151.4948067816149","-139.21498310987954","-176.21386330810492","-98.47367856602068","-107.82074141464545"
"PM25","County","MS","Harrison County","emissions (pounds)","-18.758134248375427","-11.507003285520113","-24.146686037640393","-22.346477111806962","-32.97806255947944","-31.50259945057769","-22.066974996174395","-25.06372874756198","-23.076733667192457","-29.181478310740204","-16.365166851224785","-17.862727845469635"
"VOCS","County","MS","Harrison County","emissions (pounds)","-5.615017285055728","-3.2295642034569028","-6.4484785643976466","-6.289649246206409","-9.73074550898582","-9.518375839846158","-7.1066196779829625","-7.934536567334362","-7.302567773243936","-8.619141301565833","-4.773199457845749","-5.053216426316794"
"NH3","County","MS","Harrison County","emissions (pounds)","-5.940048349175413","-3.588935140681315","-7.436256022252564","-6.969669051843994","-10.416213459408027","-10.001269919835977","-7.1639464033669356","-8.088398662166583","-7.4471656082951085","-9.215734614787834","-5.152389729492825","-5.573527039862711"
"SO2","County","MS","Harrison County","percent","-0.09268640683423365","-0.0635252495354107","-0.15169208308014884","-0.1569644405422451","-0.12104455050824453","-0.10616910482372274","-0.05627834765972073","-0.06683702288734497","-0.06498395412722756","-0.1556441936180311","-0.09959034347690207","-0.10600664774857368"
"NOX","County","MS","Harrison County","percent","-0.14212024892333747","-0.1396587237448414","-0.2107945585362332","-0.23333869906656574","-0.15922993144415729","-0.13509366779308069","-0.07569483937160729","-0.08813722251810391","-0.08494060930801746","-0.19812392268389833","-0.13915633046378398","-0.1384468364769815"
"CO2","County","MS","Harrison County","percent","-0.09724109068215075","-0.08495011251057197","-0.16614755249971","-0.16846547842266277","-0.12935743751723047","-0.11301508715444032","-0.06183425205516222","-0.07259826720144465","-0.07033478767461399","-0.15673341313944114","-0.1109850991660431","-0.1115928723619908"
"PM25","County","MS","Harrison County","percent","-0.09514605615591784","-0.0837902314287143","-0.1638174222580452","-0.16513613680250905","-0.1277018018672295","-0.11091966093507279","-0.06144525941529349","-0.0718291975628045","-0.06968776314666815","-0.15351701743447865","-0.10852449453235277","-0.10887099237490425"
"VOCS","County","MS","Harrison County","percent","-0.10814532028412267","-0.09257084258620545","-0.17245263775597672","-0.18560098964403637","-0.13908683921277534","-0.12261200481029247","-0.07090203546514365","-0.08174257345828059","-0.07919898436836575","-0.17250009012147596","-0.12410293498081006","-0.11989897851427446"
"NH3","County","MS","Harrison County","percent","-0.09809610929779645","-0.08577592525642372","-0.16564409049353232","-0.16958904391199447","-0.13050205214464275","-0.11371821974438329","-0.064085403247888","-0.07452771690977668","-0.07227662255580194","-0.15790338985785626","-0.11205001755695983","-0.11121246486652499"
"SO2","County","MS","Jackson County","emissions (pounds)","13.271779598013381","-44.201952712319326","-44.350028848864895","-18.388758542438154","-59.59622144948662","-42.92661731821863","-19.87338131913566","-44.86540328697447","-42.957042808950064","-49.21499934874737","-25.55808828051522","-44.45008686823712"
"NOX","County","MS","Jackson County","emissions (pounds)","-211.51545558549697","-322.7015128466883","-415.9716575151542","-216.99247002915945","-674.2864366893191","-698.7963817472337","-706.3686839286238","-764.4697067292873","-636.5719275057781","-586.5119839098188","-201.22573317831848","-313.2909739314928"
"CO2","County","MS","Jackson County","emissions (tons)","-157.4302102723741","-191.8302036015084","-248.27224369568285","-167.57643593515968","-332.060019423021","-343.38779927405994","-312.8055548322154","-347.59398071002215","-292.8213159289444","-318.41729249228956","-144.15577306452906","-196.3956469061086"
"PM25","County","MS","Jackson County","emissions (pounds)","-7.415612959797727","-11.03880070933883","-11.965918640289601","-9.004964718937117","-12.629866575698543","-12.090447973361734","-7.689082902514201","-10.354115013426053","-9.474703893654805","-12.166849425357213","-6.9874984157358995","-9.488700065219746"
"VOCS","County","MS","Jackson County","emissions (pounds)","-5.046065629136137","-7.343032397611751","-8.570456165958603","-4.030706047105923","-10.788234398492932","-10.544595999122976","-8.853970511165244","-10.524213010412495","-8.970069470140515","-12.700686076570491","-3.9384458162276132","-6.675538696887088"
"NH3","County","MS","Jackson County","emissions (pounds)","-1.8575038605395093","-3.062024527500398","-2.1264917150019755","-2.5370311464866973","-2.2449533655926643","-2.38900892239144","-1.00663959600206","-1.4558626332691347","-1.576136315235999","-1.7875825095379696","-1.5091395448216645","-2.349756701871229"
"SO2","County","MS","Jackson County","percent","0.018908744846304774","-0.08033407745167906","-0.0733286369088808","-0.03203857469815944","-0.12605156518161137","-0.08572231863366529","-0.03347329036759049","-0.07706640443342806","-0.0773150570407814","-0.07588571210269064","-0.042522798297732166","-0.06769804918924975"
"NOX","County","MS","Jackson County","percent","-0.04244070968807004","-0.08742471728933407","-0.10274620172961219","-0.05686185301006394","-0.10762164730147299","-0.1060226889729453","-0.08394988603993656","-0.09365608454892849","-0.08042600586158173","-0.12000286855249077","-0.04968851624984859","-0.07153673482216986"
"CO2","County","MS","Jackson County","percent","-0.031201943350401815","-0.0463080060185482","-0.054687983743497925","-0.039214983791405186","-0.05914244845538272","-0.05976517187126194","-0.046547077144194766","-0.05268571542513083","-0.04597562494130674","-0.0638411129887284","-0.03226493931897711","-0.04184843717021369"
"PM25","County","MS","Jackson County","percent","-0.02433461989901228","-0.04294995074606343","-0.04245589021615664","-0.03386233913000421","-0.039382253406339184","-0.037107925942531296","-0.021077927104156024","-0.028719109990157053","-0.027383364830268278","-0.04061057558185484","-0.02533840338594156","-0.032841992057781974"
"VOCS","County","MS","Jackson County","percent","-0.03962579813701619","-0.07416029260035818","-0.07870668310339998","-0.039272762938881454","-0.0796329663813174","-0.07484909014973133","-0.05212880085221713","-0.06332364443070357","-0.05612076921434544","-0.10264309895552134","-0.03648948933855495","-0.05779068753417574"
"NH3","County","MS","Jackson County","percent","-0.016506437690132405","-0.031209264964612075","-0.01972926160320052","-0.024758548656955422","-0.020754850459016743","-0.022094319786139793","-0.008620267441925948","-0.012562466875879598","-0.014164164297634162","-0.01614220706529043","-0.01440384945155115","-0.021470065254997638"
"SO2","County","MS","Kemper County","emissions (pounds)","-0.1565832449800837","-0.22689237685335684","-0.2547830064190748","-0.3475794196347124","-0.07854481714821304","-0.09165960397376693","-0.051168290441410136","-0.02595538844298062","-0.07754976795308721","-0.21474441005170775","-0.07955646826667362","-0.31417519123715465"
"NOX","County","MS","Kemper County","emissions (pounds)","-2.6635408513211587","-8.450369137783127","-9.22098720750364","-9.043781113039586","0.9555245645096875","0.32406991576135624","-0.34518746951653156","0.5484461148953415","-0.32685482030865387","-5.024727357431402","-3.398502864758484","-7.063712653831317"
"CO2","County","MS","Kemper County","emissions (tons)","-29.663187660597032","-42.684454534581164","-63.40998778375797","-63.26440760324476","-20.343918396247318","-18.87314705675817","-12.599532565043774","-9.873593811062165","-14.109111450408818","-40.82568643934792","-28.11448351648869","-55.27112408867106"
"PM25","County","MS","Kemper County","emissions (pounds)","-2.400736158970176","-3.4548199850105448","-5.1975345779828785","-5.067194485074651","-1.628957019003792","-1.5377395932027866","-1.0331907439267525","-0.8035779187466687","-1.1523118395361962","-3.342256599584289","-2.237888862109685","-4.469906493148301"
"VOCS","County","MS","Kemper County","emissions (pounds)","-1.2234067118488383","-1.7670318762429815","-2.680398490761945","-2.598270658767433","-0.8365708530518532","-0.7996471829355869","-0.53492574030588","-0.41482492911836744","-0.5944716015028462","-1.6996840823676393","-1.1565959139879851","-2.2979986957043366"
"NH3","County","MS","Kemper County","emissions (pounds)","-0.6426275104258821","-0.9186540909563519","-1.361178241523703","-1.3411753961809154","-0.4299155369599248","-0.39643750430423097","-0.2685880525632456","-0.2100549036376833","-0.3015716608206276","-0.897987460386048","-0.5837059896648498","-1.1774042034689955"
"SO2","County","MS","Kemper County","percent","-0.011792190602050069","-0.01949142274231356","-0.019924439339809058","-0.028698028031932266","-0.005669173863366834","-0.006700306117329139","-0.0035461206744225146","-0.0018008466070368071","-0.005571009236188361","-0.016369901936440227","-0.00641915597866851","-0.024269838941802877"
"NOX","County","MS","Kemper County","percent","-0.009394070338499117","-0.03371589658703968","-0.03374469376818975","-0.0351001897373138","0.003547941577234143","0.0012229422170892314","-0.001243986018090721","0.0019760904254136676","-0.0012168118211573586","-0.017932921596371373","-0.012803634666337164","-0.025486330782959945"
"CO2","County","MS","Kemper County","percent","-0.018549218541163492","-0.030803087488895133","-0.041981827674603206","-0.044654309930159154","-0.012889021990129777","-0.011984156881312288","-0.00745245168768419","-0.005860728623168421","-0.008692989501885668","-0.02595771469901232","-0.019118353998422738","-0.03588878236921441"
"PM25","County","MS","Kemper County","percent","-0.018484101964021234","-0.030678810773254978","-0.04234356319806058","-0.044003993990657804","-0.012716246836514605","-0.012036688266172334","-0.007536076733557906","-0.005882490582199743","-0.008754900331978257","-0.026159587779247623","-0.018727264386359868","-0.035721498113035294"
"VOCS","County","MS","Kemper County","percent","-0.018092926721010864","-0.03011486327640154","-0.041901629855759","-0.04328499798458633","-0.012553785497719024","-0.012035972613084112","-0.007505147206412578","-0.00584157649267564","-0.008687863020385593","-0.025543490746965023","-0.018575190408333907","-0.03525470200257587"
"NH3","County","MS","Kemper County","percent","-0.019234434276421117","-0.03176317247654234","-0.043193783789817426","-0.04538829950774272","-0.013027164180299646","-0.012038056629901674","-0.007595159101982614","-0.005960629450914717","-0.008882956916878843","-0.027342649920191142","-0.01901968816067089","-0.03661837661366104"
"SO2","County","MS","Lauderdale County","emissions (pounds)","0","0","0","0","0","0","0","0","0","0","0","0"
"NOX","County","MS","Lauderdale County","emissions (pounds)","-0.5890981125030521","8.064897156145207","-6.615231019830617","-10.572587166795529","-43.22955579408426","-35.14358603210803","-89.584307178995","-78.96270048679071","-62.49781567798709","-12.149858175880581","-2.827864603842727","-8.087533195610149"
"CO2","County","MS","Lauderdale County","emissions (tons)","-0.038635155170680946","0.6919511598369894","-0.5584831663859688","-0.882331231482766","-3.608756308968566","-2.931897897910403","-7.476000180618257","-6.58981734791098","-5.215333834643388","-1.0081569691666346","-0.240347508753743","-0.6876390289730807"
"PM25","County","MS","Lauderdale County","emissions (pounds)","-0.003092232314036991","0.046101511290763675","-0.03704630583387747","-0.0595864463852509","-0.24320867784133426","-0.19766030491306097","-0.5033632702685225","-0.4437706970333437","-0.3509905132710429","-0.06843013224805006","-0.015776583217657958","-0.04573482005673224"
"VOCS","County","MS","Lauderdale County","emissions (pounds)","-0.001293821051901567","0.019289335268095176","-0.015500546374006774","-0.024931567525213527","-0.10176095307168431","-0.08270305644898635","-0.21061224697428926","-0.18567811591350747","-0.14685795534352053","-0.028631854497094267","-0.006601080844208962","-0.019135907973526933"
"NH3","County","MS","Lauderdale County","emissions (pounds)","-0.00508627995202815","0.07717273690344051","-0.06166857273275106","-0.09962789504407787","-0.40715707436647364","-0.33065994802343823","-0.841914175522632","-0.742343644602542","-0.586659229255531","-0.1142654909338745","-0.026419129206960434","-0.07663631117193503"
"SO2","County","MS","Lauderdale County","percent","0","0","0","0","0","0","0","0","0","0","0","0"
"NOX","County","MS","Lauderdale County","percent","-0.03213295271495133","0.5749850983325063","-0.4825589656109288","-0.9595600264201549","-0.774183722059033","-0.790422447635831","-0.660249414272848","-0.6427671029887762","-0.42907541171891256","-0.2794841342555694","-0.2023196556110508","-0.6072029177654941"
"CO2","County","MS","Lauderdale County","percent","-0.025177432618748573","0.5893054961600972","-0.48651663745960466","-0.9565798978775815","-0.7744848577928906","-0.7902133684025358","-0.6604074377140686","-0.6429011355263271","-0.4291420715815889","-0.2772247114117002","-0.20531620120782074","-0.615811536727845"
"PM25","County","MS","Lauderdale County","percent","-0.02999376098847768","0.5856675550694851","-0.4810415569962708","-0.9628796596679287","-0.7756367812376208","-0.791841704436737","-0.6606836871969817","-0.6433794647134472","-0.42912198841790417","-0.2802355569781949","-0.20110093663244094","-0.6110864436446348"
"VOCS","County","MS","Lauderdale County","percent","-0.029993760988552918","0.5856675550692785","-0.4810415569962543","-0.9628796596680824","-0.7756367812375937","-0.7918417044367998","-0.6606836871970216","-0.6433794647133614","-0.42912198841787014","-0.28023555697821617","-0.2011009366324596","-0.6110864436445965"
"NH3","County","MS","Lauderdale County","percent","-0.029475923283200617","0.5855526429680438","-0.47827135802684256","-0.9616334832002714","-0.7766302997208462","-0.7925621023929723","-0.6608685649825359","-0.6436496692907722","-0.42893324901613844","-0.2797241444346186","-0.20113352695879755","-0.6113518944755677"
